woman,age,education,work,metropolitan_area,non_white,urban,work_permit,poverty
0,51,2,2,0,1,1,2,1
0,35,5,2,0,1,1,0,0
0,53,2,1,0,1,1,2,0
1,29,5,4,0,0,1,1,0
0,47,7,9,0,1,1,2,0
0,33,5,5,0,1,1,1,1
1,27,4,8,0,1,1,0,0
0,34,2,2,0,1,1,0,0
1,19,5,4,0,0,1,0,1
0,45,5,8,1,0,1,2,0
0,27,5,4,1,1,1,1,0
0,46,2,4,1,1,1,2,0
0,44,2,3,1,1,1,2,1
1,43,4,4,1,1,1,2,1
1,23,7,9,1,1,1,0,1
0,66,2,9,1,1,1,2,0
1,64,5,5,1,1,1,2,0
1,35,7,8,1,0,1,2,0
0,38,2,1,1,1,0,2,0
1,34,6,1,1,1,0,2,0
0,28,5,11,1,1,0,0,1
0,37,4,1,1,1,0,2,0
0,23,6,1,1,1,0,2,1
1,22,6,9,1,1,0,0,1
0,91,2,1,1,0,0,2,1
0,51,2,1,1,1,0,2,1
0,30,2,3,0,1,0,2,1
1,47,5,4,0,1,0,2,1
0,53,2,5,0,1,0,0,0
0,24,5,10,0,1,0,2,1
1,65,2,2,0,1,0,2,1
0,44,2,1,0,0,0,2,1
0,35,5,1,0,0,0,2,1
0,56,2,6,0,1,0,2,1
0,65,2,4,0,1,0,2,1
0,61,5,3,1,1,1,0,0
0,23,6,4,1,1,1,1,1
1,33,7,2,1,1,1,1,0
0,45,2,3,1,1,1,2,0
0,50,5,2,1,0,1,1,1
1,44,5,4,1,1,1,2,1
0,54,2,4,1,1,1,0,1
1,31,5,2,1,0,1,1,1
1,41,5,2,1,0,1,1,0
1,29,5,5,1,0,1,2,1
0,34,6,2,1,1,1,1,0
1,45,7,8,1,1,1,2,0
0,43,6,7,1,1,1,1,0
1,35,5,4,1,0,1,1,0
0,18,4,7,1,0,1,0,0
1,24,5,7,1,1,1,1,0
0,44,2,1,0,1,0,2,1
0,62,2,4,0,1,0,2,1
0,42,2,1,0,0,0,2,1
0,38,3,1,0,1,0,2,1
1,58,5,9,1,1,1,2,0
1,22,7,2,1,1,1,1,0
0,57,5,4,1,1,1,2,1
0,55,2,2,0,1,0,2,1
1,33,7,9,0,1,0,0,0
0,34,3,2,0,1,0,2,0
0,44,3,1,0,1,0,2,1
0,65,2,9,0,1,0,2,1
0,38,2,1,0,1,0,2,1
0,31,3,4,0,1,0,2,1
0,33,2,2,0,1,0,2,1
0,39,1,1,0,1,0,2,1
0,51,2,2,0,1,0,2,0
0,24,5,1,0,1,0,2,0
0,59,2,1,0,1,1,2,1
0,66,1,1,0,1,1,2,1
0,49,1,2,0,1,1,2,0
0,61,2,2,0,1,1,1,0
0,38,2,4,0,1,1,2,1
0,32,5,1,0,1,1,2,1
1,36,7,4,0,1,1,2,0
1,29,4,4,0,1,1,2,1
0,25,5,1,1,0,0,0,1
0,58,2,1,1,1,0,2,1
0,46,2,1,1,1,0,2,1
0,39,5,4,1,1,0,2,0
0,24,4,1,1,0,0,2,1
0,49,5,7,1,1,1,1,0
0,72,2,4,0,1,1,2,1
0,33,7,9,0,1,1,0,1
0,40,5,8,0,0,1,0,0
1,52,5,9,0,1,1,2,0
0,30,6,9,0,1,1,0,0
0,22,2,2,0,1,1,0,1
0,56,5,4,0,0,1,2,0
1,26,5,4,0,1,1,2,0
0,49,2,3,0,1,1,2,1
0,53,5,6,0,1,1,2,1
0,48,5,4,1,1,1,2,0
0,47,5,4,1,1,1,2,0
1,29,6,9,1,1,1,1,0
0,54,7,8,1,1,1,2,0
1,56,5,8,1,0,1,2,0
1,21,7,9,1,0,1,2,0
0,47,7,8,1,1,1,2,0
0,50,7,11,1,1,1,0,1
1,35,4,7,1,1,1,1,1
0,39,4,7,1,1,1,1,0
0,26,5,4,1,1,1,1,1
1,22,3,11,1,1,1,0,1
0,52,1,2,0,1,1,0,0
1,44,5,9,0,1,1,1,1
0,65,2,4,0,1,1,2,1
1,49,2,4,0,1,1,2,1
0,41,3,1,0,1,1,2,0
1,49,7,9,0,1,1,2,0
1,42,7,9,1,1,1,2,0
0,62,3,8,1,1,1,2,0
1,59,5,8,1,1,1,2,1
0,49,7,3,1,1,1,1,0
0,31,7,8,1,1,1,2,0
1,22,6,9,0,1,1,2,1
0,20,4,5,0,1,1,0,1
0,69,2,6,0,1,1,2,1
1,66,2,6,0,1,1,2,1
0,25,5,8,0,1,1,0,1
0,36,5,5,0,1,1,2,1
1,33,5,9,0,1,1,0,1
1,34,5,4,0,1,1,2,1
0,48,5,2,0,0,1,1,0
0,42,5,4,0,1,1,1,1
1,29,5,4,1,1,1,1,0
0,32,5,10,1,1,1,2,0
0,52,5,4,1,1,1,1,0
0,30,5,10,1,1,1,2,0
1,29,7,2,1,0,1,1,0
1,28,4,5,1,1,1,0,0
0,34,5,6,1,0,1,0,0
0,37,7,9,1,1,1,0,0
1,28,5,4,1,1,1,1,0
0,50,3,7,1,1,1,0,1
0,22,4,3,1,1,1,0,1
1,51,5,9,1,1,1,1,0
1,24,7,4,1,1,1,2,0
0,35,7,8,1,1,1,2,0
0,36,7,9,1,1,1,2,0
0,53,7,5,1,1,1,0,0
1,49,7,9,1,0,1,2,0
0,42,2,5,1,1,1,0,0
0,38,5,6,1,0,1,0,0
1,34,5,4,1,1,1,1,0
0,37,5,3,1,1,1,1,0
0,39,5,5,1,1,1,1,1
1,36,5,4,1,1,1,0,1
0,37,5,2,1,1,1,1,1
0,37,2,4,1,1,1,0,0
0,41,5,3,1,1,1,2,1
1,37,5,4,1,0,1,2,1
0,47,2,5,1,1,1,2,0
0,27,7,10,1,1,1,1,1
0,38,7,2,1,1,1,1,0
1,35,7,2,1,1,1,1,0
0,44,6,8,1,1,1,2,0
1,52,5,2,1,1,1,2,0
0,47,5,3,1,1,1,2,0
0,57,5,7,1,1,1,2,0
1,49,5,11,1,1,1,0,0
1,25,6,9,1,1,1,0,0
0,46,5,4,1,1,1,1,0
1,33,2,4,1,1,1,2,1
0,43,3,3,1,1,1,2,1
0,32,7,9,1,1,1,1,0
1,33,7,9,1,1,1,1,0
0,58,2,1,0,1,0,2,0
0,29,5,1,0,1,0,2,1
0,45,2,1,0,1,0,2,1
0,42,2,1,0,1,0,2,1
0,46,2,1,0,1,0,2,1
0,26,5,1,1,1,0,2,1
0,22,4,1,1,1,0,2,1
0,19,2,2,1,1,0,0,1
0,35,3,1,1,1,0,0,1
0,37,3,1,1,1,0,2,1
0,39,3,1,1,1,0,2,1
0,44,2,1,1,1,0,2,1
1,42,2,1,1,1,0,2,1
0,56,2,1,1,1,0,2,1
0,14,2,1,1,1,0,2,1
0,34,5,7,1,1,1,1,0
0,64,3,10,1,1,1,2,0
0,28,7,4,1,1,1,1,0
0,30,5,5,1,1,1,1,0
0,33,7,9,1,0,1,2,0
1,28,7,9,1,0,1,0,0
0,22,5,1,0,1,1,2,0
0,64,2,1,0,1,1,0,1
0,39,2,1,0,1,1,2,1
0,75,5,1,0,1,0,2,1
0,55,2,1,0,1,0,2,1
0,40,2,1,0,1,0,2,1
0,45,1,1,0,1,0,2,1
0,31,7,7,1,1,1,0,0
1,46,7,7,1,1,1,1,0
1,53,5,7,1,1,1,2,0
1,38,7,8,1,1,1,2,0
0,33,6,4,1,1,1,1,0
1,59,7,9,1,1,1,1,0
0,30,4,5,1,1,1,1,1
0,34,3,5,1,1,1,1,0
1,29,4,6,1,1,1,0,1
0,51,5,4,1,1,1,1,0
0,36,5,5,1,1,1,2,1
0,41,5,5,1,0,1,1,0
1,52,7,4,1,1,1,2,0
0,51,2,3,1,1,1,2,0
1,44,5,7,1,0,1,0,0
0,33,5,7,1,0,1,0,0
0,37,3,4,1,1,1,2,0
1,35,3,2,1,1,1,1,1
1,42,7,9,1,0,1,1,0
0,40,4,2,1,0,1,1,0
0,19,5,8,1,1,1,2,0
1,24,4,4,1,0,1,1,0
1,28,5,9,1,0,1,1,0
1,50,3,4,1,0,1,2,0
0,41,2,2,0,1,0,2,1
0,32,5,4,0,1,0,2,0
1,46,2,1,0,1,0,2,1
1,40,4,1,0,1,0,2,1
0,39,2,4,0,1,0,2,1
0,56,2,1,0,1,0,2,0
0,43,7,8,0,1,0,0,0
1,36,7,9,0,1,0,2,0
0,41,2,1,0,0,0,2,1
0,30,5,9,0,1,0,0,1
0,37,2,1,0,1,0,0,0
0,40,3,1,1,1,0,2,0
0,38,1,1,1,1,0,0,1
0,48,2,1,1,1,0,2,1
0,68,2,1,1,1,0,2,1
0,70,2,1,1,1,0,2,1
0,41,1,1,1,1,0,2,0
1,46,5,1,1,1,0,2,1
0,28,2,1,1,1,0,2,1
0,35,2,2,1,1,0,2,0
1,35,7,4,1,1,0,2,0
0,49,1,1,1,1,0,2,1
0,28,3,1,1,1,0,2,1
0,31,4,1,1,1,0,2,1
0,38,2,1,1,1,0,2,1
0,35,3,1,1,1,0,2,1
0,41,3,1,1,1,0,2,1
0,46,2,7,1,1,1,1,0
1,19,5,4,1,1,1,1,0
1,50,5,8,1,1,1,2,0
0,39,6,7,1,1,1,0,0
1,52,7,9,1,1,1,2,0
1,23,7,7,1,1,1,0,0
0,38,5,8,1,0,1,2,0
1,30,7,4,1,0,1,2,0
0,34,5,7,1,0,1,1,1
1,36,6,9,1,1,1,2,0
0,45,7,7,1,1,1,1,0
0,49,5,8,1,1,1,2,0
0,18,4,10,1,1,1,1,0
0,58,7,8,1,1,1,2,0
1,55,7,8,1,1,1,2,0
1,46,7,8,1,0,1,2,0
0,40,5,4,1,0,1,2,0
0,62,5,9,1,1,1,2,0
0,28,7,8,1,1,1,2,0
1,23,6,7,1,0,1,1,0
0,44,7,9,1,1,1,2,0
1,38,5,9,1,1,1,2,0
0,36,5,8,1,1,1,2,0
1,33,5,3,1,0,1,1,0
0,49,7,9,1,1,1,2,0
0,52,4,5,1,0,1,1,0
1,47,7,7,1,1,1,1,0
0,37,6,4,1,1,1,1,0
1,24,5,11,1,0,1,0,0
1,19,6,6,0,1,1,0,1
0,30,2,4,0,1,1,2,0
0,20,5,4,1,1,1,0,1
1,28,5,6,1,1,1,2,0
0,46,5,9,1,1,1,1,1
1,47,1,11,1,1,1,0,1
1,38,5,11,1,0,1,1,0
0,37,1,2,1,1,1,2,1
1,30,5,7,1,1,1,1,0
0,34,7,7,1,1,1,1,0
1,36,5,4,1,0,1,2,0
0,45,2,2,1,1,1,2,1
0,32,3,3,1,1,1,0,1
0,41,6,8,0,1,1,2,0
1,35,6,8,0,1,1,2,0
1,31,7,4,0,1,1,2,0
0,26,5,7,0,0,1,1,0
1,18,4,7,0,1,1,0,0
0,39,7,9,0,1,1,2,0
1,29,6,9,0,1,1,2,0
1,37,5,9,0,1,1,2,0
0,46,3,3,0,1,1,2,0
1,24,6,7,1,1,1,1,0
0,46,7,4,1,0,1,2,0
1,43,7,9,1,1,1,2,0
1,25,6,4,1,1,1,1,0
0,35,5,6,1,0,1,0,1
1,33,7,10,1,1,1,0,1
1,37,5,9,1,1,1,1,1
1,47,5,9,1,0,1,2,0
0,29,6,8,1,0,1,2,0
1,36,5,4,1,1,1,1,0
0,24,6,4,1,1,1,1,0
0,28,5,4,1,1,1,2,1
0,66,2,4,1,1,1,2,0
1,54,5,4,1,1,1,2,0
0,31,6,4,1,1,1,2,0
0,54,5,9,1,0,1,2,0
1,51,7,9,1,0,1,2,0
1,45,5,4,1,1,1,1,0
0,23,5,9,1,1,1,0,0
0,56,2,3,1,1,1,2,0
0,41,5,1,1,0,1,2,0
1,44,7,11,1,1,1,0,1
1,38,5,5,1,1,1,1,0
1,37,4,4,1,1,1,1,0
0,22,4,6,1,1,1,1,0
0,48,5,2,1,1,1,2,0
0,21,5,8,1,1,1,2,0
1,49,5,6,1,0,1,1,0
0,50,5,8,1,1,1,2,0
1,57,5,8,1,1,1,2,0
1,19,5,9,1,0,1,2,0
0,47,5,4,1,0,1,2,1
1,47,7,8,1,0,1,2,0
0,43,5,4,1,1,1,1,0
0,38,7,4,1,1,1,2,0
0,23,5,10,1,1,1,0,1
1,51,5,8,1,1,1,2,0
0,31,7,9,1,1,1,1,0
1,51,7,9,1,1,1,2,0
0,38,3,8,0,1,1,2,0
0,67,2,4,0,1,0,2,1
0,33,5,4,0,0,1,2,0
1,21,5,8,0,1,1,0,0
0,30,5,10,0,1,1,2,0
0,27,4,3,0,1,1,0,1
1,65,2,2,1,1,1,2,1
1,51,2,6,1,1,1,0,0
1,44,7,6,1,1,1,2,1
1,20,6,10,1,0,1,0,0
0,30,5,4,1,0,1,1,0
0,53,5,8,1,1,1,2,0
0,28,5,2,1,1,1,2,0
1,42,7,8,1,1,1,0,0
0,41,7,8,1,1,1,2,0
0,36,2,2,1,1,1,2,1
0,29,5,8,0,1,1,0,0
0,52,2,5,0,1,1,2,0
0,44,2,3,0,0,1,1,0
0,50,2,5,1,1,1,0,0
1,52,2,11,1,1,1,0,1
1,37,5,10,1,1,1,0,0
1,39,5,10,1,1,1,2,1
0,31,7,3,1,1,1,2,0
1,25,5,4,1,1,1,1,0
0,44,5,5,1,1,1,2,1
0,57,4,11,0,0,0,0,0
0,32,6,8,0,1,0,2,0
0,49,3,8,0,1,0,1,0
0,31,2,11,0,1,0,0,1
0,34,5,4,1,1,1,1,0
1,35,7,11,1,1,1,1,0
0,40,5,8,1,0,1,2,0
0,45,5,4,1,1,1,2,0
1,32,5,4,1,1,1,1,0
1,22,5,4,1,1,1,1,0
0,39,6,4,1,1,1,2,0
1,48,2,7,1,0,1,1,0
0,22,5,7,1,0,1,1,0
0,54,2,4,1,1,1,2,0
1,48,5,6,1,1,1,1,0
0,31,6,8,1,1,1,2,0
1,32,7,8,1,1,1,2,0
0,37,7,7,1,1,1,1,0
1,30,5,11,1,1,1,1,0
1,54,3,11,1,1,1,0,0
1,39,3,11,1,1,1,1,0
0,22,6,8,1,1,1,2,0
0,21,5,4,1,1,1,1,0
0,30,5,4,1,1,1,1,0
0,35,5,9,1,1,1,2,1
0,45,7,3,1,1,1,2,1
1,35,5,11,1,1,1,0,1
1,21,7,10,1,1,1,0,1
0,33,5,4,1,1,1,1,0
0,42,2,3,1,1,1,0,1
0,39,2,5,1,1,1,2,0
1,39,5,4,1,1,1,2,0
1,40,7,8,1,1,1,2,0
1,27,7,9,1,0,1,2,0
0,39,7,7,1,1,1,1,0
1,24,6,7,1,1,1,1,0
0,55,5,5,0,1,1,2,0
0,45,2,5,0,1,1,2,1
0,37,5,4,0,1,1,1,0
0,21,2,4,0,1,1,0,1
1,29,5,10,0,1,1,2,1
0,35,2,2,0,1,1,0,1
0,52,2,1,0,0,1,2,1
1,45,5,2,0,1,1,2,1
1,56,1,11,0,1,1,0,1
0,58,1,11,0,1,0,0,0
0,33,3,1,0,1,0,2,1
0,34,1,1,0,1,0,2,1
0,41,2,1,0,1,0,1,0
0,26,5,1,0,1,0,2,1
0,59,2,1,0,0,0,2,0
0,56,2,4,0,1,0,2,0
1,42,5,9,0,0,0,2,0
0,44,4,1,0,1,0,2,0
0,50,2,6,0,1,0,2,1
1,54,2,6,0,0,0,2,1
0,27,2,11,0,1,0,0,0
0,37,1,1,0,1,0,1,1
0,37,6,9,1,0,1,1,0
0,22,5,4,1,1,1,1,0
1,46,7,9,1,0,1,2,0
0,32,5,1,1,0,1,2,0
0,32,4,4,1,0,1,1,0
0,36,3,4,0,0,1,0,1
0,27,5,2,0,1,1,1,1
1,38,5,9,0,1,1,2,1
0,48,7,9,0,0,1,0,0
1,38,6,4,0,0,1,2,0
1,52,5,8,1,1,1,2,0
0,53,5,8,1,1,1,0,0
0,55,5,3,1,1,1,2,0
0,21,6,3,1,1,1,2,0
0,22,4,3,1,1,1,1,1
0,35,7,4,1,0,1,1,1
0,65,2,11,0,1,0,0,1
1,42,7,4,0,1,1,2,0
0,42,7,5,0,1,1,2,0
0,42,7,9,0,1,1,2,0
1,34,7,4,0,0,1,2,0
1,52,5,7,0,1,1,1,1
1,37,5,8,0,1,1,2,1
1,38,7,9,0,1,1,2,0
1,64,5,9,0,1,1,2,0
0,33,3,9,0,1,0,0,0
0,50,5,10,0,1,0,0,1
0,48,1,1,0,1,0,2,1
0,32,6,8,1,1,1,1,1
0,30,5,8,1,1,1,2,0
1,38,7,7,1,1,1,1,1
0,32,6,8,1,1,1,2,0
0,37,3,1,0,0,0,2,1
1,41,7,9,0,1,0,2,0
0,21,6,1,0,1,0,2,0
0,51,2,1,0,1,0,2,0
1,50,7,9,0,0,0,0,0
0,60,2,1,0,1,0,2,1
1,26,5,4,0,1,0,2,0
0,31,5,1,0,1,0,2,0
1,29,5,4,0,1,1,1,0
1,31,5,10,0,1,1,2,1
1,39,7,9,1,1,1,1,0
0,34,5,2,1,1,1,1,0
0,54,3,3,1,1,1,2,0
1,54,2,11,1,1,1,0,0
0,24,5,3,1,1,1,2,1
0,35,5,7,1,1,1,1,0
0,39,7,8,1,1,1,2,0
1,48,2,4,1,1,1,2,1
0,49,3,4,1,1,1,0,1
0,26,5,3,1,1,1,0,1
0,44,5,4,1,1,1,1,0
0,61,2,4,1,1,1,2,0
1,54,2,11,1,1,1,0,0
0,50,5,9,0,1,1,2,0
1,32,5,6,0,1,1,0,0
0,27,2,3,0,1,1,2,1
0,44,1,5,0,1,1,2,1
0,50,2,4,0,1,1,2,0
0,66,2,8,0,1,1,2,0
1,45,2,11,0,1,1,0,0
0,47,2,3,0,1,1,2,0
0,42,1,2,0,1,1,0,0
0,21,2,2,0,1,1,0,0
0,45,1,7,0,1,1,2,1
1,46,1,11,0,1,1,0,1
0,55,2,4,0,1,1,2,1
0,53,1,2,0,1,1,2,0
0,28,5,2,0,0,1,1,1
0,34,3,3,0,1,1,0,1
0,47,2,1,0,1,1,0,1
0,44,2,4,0,1,1,2,1
1,40,7,9,0,1,1,1,0
1,33,5,4,0,1,1,2,1
0,28,5,1,0,1,0,2,1
0,26,6,3,0,1,0,1,0
0,32,2,4,1,1,1,2,1
0,50,2,3,1,1,1,0,1
0,38,5,5,1,1,1,2,0
0,37,7,8,1,1,1,1,0
1,35,7,9,1,1,1,2,0
0,25,4,3,1,1,1,2,0
0,49,3,4,0,1,1,2,1
0,36,5,6,0,0,1,2,0
1,30,5,6,0,0,1,2,0
0,63,2,3,0,1,1,0,0
0,28,3,4,0,1,1,0,0
0,53,3,9,0,1,1,2,0
1,48,5,11,0,1,1,0,0
1,25,5,11,0,1,1,0,0
1,48,5,2,0,1,1,2,1
1,46,5,2,0,1,1,2,1
0,58,5,2,0,0,1,2,1
1,57,2,11,0,1,1,0,0
1,48,5,4,0,0,1,1,0
0,35,5,7,0,1,1,1,1
0,52,2,3,0,1,1,0,1
1,53,3,2,0,1,1,2,1
0,25,5,9,0,1,1,1,1
1,23,6,7,0,0,1,0,1
0,37,5,10,0,1,0,2,1
0,28,7,9,0,1,0,0,1
0,41,2,1,0,1,0,2,1
0,21,2,4,1,0,1,0,0
1,34,2,11,1,1,1,0,1
0,46,4,5,1,1,1,2,1
0,45,5,8,1,1,1,2,0
1,21,5,9,1,0,1,1,0
0,49,2,1,0,1,0,0,1
0,46,3,1,0,0,0,2,0
0,60,2,1,0,0,0,2,1
0,39,2,1,0,1,0,0,0
0,42,2,1,0,1,0,2,1
0,57,2,1,0,1,0,2,0
0,46,2,2,0,1,0,2,1
1,44,2,2,0,1,0,2,1
0,63,2,1,0,1,0,0,0
0,42,2,1,0,1,0,0,1
0,29,2,1,0,1,0,2,1
0,43,2,1,0,1,0,2,1
0,23,5,3,0,0,0,0,1
1,20,5,11,0,1,0,0,0
0,20,3,1,0,1,0,0,0
0,40,2,1,0,1,0,2,1
1,67,2,5,0,1,0,2,1
0,34,2,4,0,1,0,2,1
1,42,7,5,0,1,1,2,0
0,20,5,4,0,1,1,1,1
1,52,5,6,0,1,1,2,1
1,54,3,6,0,0,1,2,0
1,24,7,4,1,0,1,2,0
1,39,4,11,1,1,1,0,0
0,49,5,5,1,1,1,2,0
1,55,7,8,1,1,1,2,0
1,48,4,10,1,1,1,1,1
1,44,5,4,1,1,1,2,0
0,50,5,5,1,1,1,2,0
1,44,5,4,1,1,1,2,1
0,37,5,8,0,1,1,2,0
1,33,5,8,0,1,1,2,0
0,30,2,7,0,1,1,2,0
1,55,4,10,0,1,1,2,1
0,61,3,4,1,1,1,2,1
0,47,7,9,1,0,1,2,0
1,46,7,9,1,0,1,2,0
1,47,2,10,1,1,1,2,1
0,41,2,2,1,1,1,1,1
0,20,6,10,1,1,1,2,0
0,38,5,10,1,1,1,2,1
0,40,3,3,0,1,1,0,1
0,41,5,3,0,1,1,2,0
0,37,2,6,0,1,1,2,1
1,36,7,4,0,1,1,2,0
0,47,5,9,0,0,1,2,0
0,32,5,7,0,1,1,1,0
0,57,2,1,0,0,0,2,0
1,28,3,4,0,1,0,0,1
0,23,5,10,0,1,0,2,0
0,66,2,1,0,1,0,2,1
0,46,2,1,0,1,0,2,0
1,43,3,4,0,1,0,2,0
1,25,5,4,0,1,0,2,0
0,29,5,4,0,0,0,2,0
1,59,1,1,0,1,0,2,1
0,22,6,4,0,1,0,2,1
0,32,2,5,0,1,0,0,0
0,33,4,3,0,0,1,2,1
0,48,3,2,0,1,1,2,0
1,53,4,9,0,1,1,2,0
1,61,1,4,0,0,1,2,0
0,34,4,5,0,1,1,1,1
1,39,2,6,0,1,1,0,1
0,22,2,3,0,1,1,0,1
0,23,5,4,0,1,1,0,1
0,37,3,1,0,1,1,2,1
0,33,2,4,0,0,1,0,0
0,45,5,4,0,1,1,1,0
1,36,7,4,0,0,1,2,0
1,60,2,6,0,1,1,1,0
1,29,5,10,0,1,1,2,0
0,43,5,3,0,0,1,2,0
0,56,2,4,0,1,1,2,0
0,20,6,8,0,1,1,0,0
0,45,5,3,1,1,1,2,1
0,61,5,4,1,1,1,2,0
0,52,4,10,1,1,1,0,0
1,47,5,4,1,1,1,1,0
1,28,5,4,1,1,1,1,0
0,63,2,10,1,1,1,0,0
0,33,7,2,1,1,1,2,0
1,52,5,4,1,0,1,1,0
1,33,5,4,1,1,1,2,0
0,33,5,8,1,1,1,2,0
1,24,7,9,1,1,1,2,1
0,67,7,7,1,0,1,2,0
1,61,5,10,1,1,1,2,1
1,38,5,2,1,1,1,2,1
1,60,2,11,1,0,1,0,0
0,50,5,7,1,0,1,1,0
1,46,5,7,1,1,1,1,0
0,45,2,3,1,1,1,2,0
1,35,6,10,1,1,1,2,0
0,69,7,9,1,1,1,1,0
0,53,7,8,1,1,1,2,0
1,53,7,8,1,0,1,0,0
0,47,7,9,1,1,1,2,0
1,61,7,9,1,0,1,2,0
0,29,7,9,1,0,1,2,0
0,22,2,4,0,1,1,1,0
1,35,2,10,0,1,1,2,1
1,44,5,11,0,1,1,0,1
1,50,4,11,0,1,1,1,0
1,34,4,11,0,1,1,1,0
0,34,2,7,0,1,1,1,0
1,37,5,6,0,1,1,1,0
0,48,7,2,1,0,1,1,0
0,76,7,2,1,0,1,2,0
0,52,2,4,1,0,1,2,0
1,43,7,4,1,1,1,1,0
1,45,7,9,1,1,1,0,0
1,50,7,9,1,0,1,2,0
1,61,7,9,1,1,1,1,0
0,29,7,9,1,0,1,1,0
1,65,7,8,1,0,1,0,0
0,69,7,9,1,1,1,0,0
0,54,6,8,1,1,1,2,0
1,39,7,4,1,0,1,2,0
0,57,2,6,1,1,1,2,1
0,35,6,8,1,0,1,2,0
1,61,5,2,1,1,1,2,0
1,51,6,9,1,1,1,2,0
0,43,5,7,1,1,1,1,0
1,44,5,9,1,1,1,2,0
1,34,7,2,1,0,1,2,1
1,30,7,2,1,1,1,2,1
0,24,6,5,1,0,1,2,0
1,47,5,4,1,1,1,2,0
0,22,5,8,1,1,1,2,0
0,55,7,2,0,0,1,1,0
1,53,6,9,0,1,1,0,1
0,42,3,6,0,1,1,2,1
0,33,5,2,0,1,1,1,0
0,43,5,8,0,0,1,2,0
0,52,2,8,0,1,1,0,0
1,49,7,6,0,1,1,2,0
0,40,5,4,0,1,1,0,0
0,36,5,7,0,1,1,1,0
0,30,5,7,0,1,1,2,0
1,49,5,4,0,1,1,1,0
1,39,7,4,0,1,1,1,0
0,49,7,9,0,1,1,2,0
1,52,7,8,0,1,1,2,0
0,37,5,5,0,1,1,1,0
1,30,7,9,0,1,1,0,0
1,40,7,9,0,1,1,2,0
0,31,7,10,0,1,1,2,0
1,42,7,6,0,1,1,0,1
0,50,2,1,0,0,1,2,1
0,55,2,4,1,1,1,2,0
0,30,5,4,1,1,1,2,0
0,40,2,6,1,1,1,1,0
1,59,2,11,1,1,1,0,0
0,67,2,4,1,1,1,2,0
0,59,2,1,0,1,1,0,1
1,38,5,2,0,1,1,2,1
0,50,2,5,0,1,1,2,0
0,16,3,3,0,1,1,0,0
0,56,5,4,0,1,1,2,0
0,15,2,6,0,1,1,0,0
0,40,5,4,0,1,1,1,0
0,38,4,10,0,1,1,2,0
0,49,7,9,0,1,1,2,0
1,36,7,9,0,1,1,2,0
0,31,4,1,0,1,1,1,0
0,48,2,6,0,0,1,0,0
1,33,7,8,0,1,1,2,0
0,47,5,7,0,1,1,2,0
0,26,2,1,0,1,1,0,1
0,49,2,2,0,0,0,2,1
0,39,5,1,0,1,0,2,0
1,37,6,4,1,1,1,2,1
0,65,1,9,1,0,1,0,1
1,35,4,4,1,1,1,2,1
1,60,5,8,1,1,1,2,0
0,39,7,7,1,0,1,1,0
1,29,7,7,1,1,1,1,0
0,47,6,9,1,0,1,2,0
1,55,7,9,1,1,1,2,1
0,38,5,9,1,1,1,1,0
1,56,7,9,1,1,1,2,0
0,41,7,9,1,1,1,2,0
1,38,7,9,1,1,1,2,0
0,37,7,8,1,1,1,2,0
1,31,7,9,1,1,1,1,0
1,50,2,8,1,1,1,2,0
1,35,7,9,1,1,1,2,0
1,31,7,9,1,1,1,0,0
0,49,7,2,1,0,1,1,0
0,25,7,8,1,1,1,0,0
1,40,4,6,0,0,0,2,1
1,26,5,9,0,1,0,0,0
0,24,4,4,0,1,0,2,0
0,52,7,7,1,0,1,2,0
1,54,7,7,1,0,1,2,0
0,28,7,7,1,1,1,2,0
0,45,7,7,1,1,1,2,0
1,41,7,8,1,1,1,2,0
0,45,5,8,1,1,1,2,0
1,47,7,9,1,1,1,2,0
0,53,7,8,1,1,1,2,0
1,55,7,9,1,1,1,2,0
1,37,7,9,1,1,1,1,0
1,64,7,9,1,1,1,0,0
1,29,7,10,1,1,1,1,0
0,43,7,8,1,1,1,2,0
1,29,7,9,1,1,1,0,1
0,56,3,9,1,1,1,1,0
0,37,5,5,1,1,1,2,0
1,54,7,9,1,1,1,2,0
1,27,7,8,1,1,1,2,0
1,48,7,9,1,1,1,2,0
1,29,5,10,1,1,1,0,0
0,40,2,10,0,1,0,2,1
1,53,2,1,0,0,0,2,1
0,49,2,1,0,1,0,1,0
0,51,2,1,0,1,0,2,1
0,23,4,4,0,0,0,2,1
1,28,5,9,0,1,0,0,1
0,20,2,1,0,1,0,1,0
0,30,3,1,0,1,0,1,1
0,22,5,1,0,1,0,1,1
0,28,2,1,0,1,0,1,0
1,63,2,2,0,1,0,2,0
1,52,2,2,0,1,0,2,0
0,48,2,3,0,1,0,2,0
0,20,2,1,0,1,0,2,1
0,66,1,1,0,1,0,2,1
0,37,2,1,0,1,0,0,0
0,58,1,2,0,1,0,2,1
0,62,5,1,0,0,0,2,0
0,38,1,11,0,1,0,1,1
0,45,2,3,0,1,0,2,1
1,42,3,2,0,1,0,2,1
0,47,2,2,1,1,1,0,1
0,64,2,10,1,1,1,0,1
0,18,4,4,1,1,1,1,1
1,21,3,6,1,1,1,1,1
0,59,2,4,1,1,1,2,0
0,31,7,10,1,1,1,2,0
0,28,5,7,1,1,1,1,0
1,30,5,2,0,1,1,1,0
0,39,5,4,0,1,1,0,0
1,41,5,4,0,1,1,1,0
